Mass,C,H,O,N,C13,S,P,Na,El_comp,Class,NeutralMass,Error_ppm,Candidates,LC_01_H2O,LC_02_H2O,Bog_01_H2O,Bog_02_H2O,Bog_03_H2O,Bog_04_H2O,Bog_05_H2O,Bog_06_H2O,Bog_07_H2O,Bog_08_H2O,Bog_09_H2O,Bog_10_H2O,Bog_11_H2O,Bog_12_H2O,Bog_13_H2O,Bog_14_H2O,Bog_15_H2O,Bog_16_H2O,Bog_18_H2O,Bog_19_H2O,Bog_21_H2O,FB_01_H2O,FB_02_H2O,FB_03_H2O,FB_04_H2O
174.9547766,0,0,0,0,0,0,0,0,,None,175.96205306688,0,0,0,1261988.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2383842.3,2213182.5,1718717.6,1513940.9
174.964279,0,0,0,0,0,0,0,0,,None,175.97155546688,0,0,1562217.1,1119721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174.985185,0,0,0,0,0,0,0,0,,None,175.99246146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194508.6,0,0
174.987164,0,0,0,0,0,0,0,0,,None,175.99444046688,0,1,0,0,0,0,0,0,0,0,0,0,1165716.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175.024822555556,6,8,6,0,0,0,0,0,CHO,Tannin,176.032099022436,-0.0626762711912882,1,0,0,1755224.6,3377880.3,1788381.1,1988216.8,2580806.8,2595067.5,2324533.8,1716139.5,2591269.3,1478744.5,4072360.3,2201380.5,0,2183872.8,3593027.5,6768491.5,7769199.5,9378168,3211872,0,0,0,0
175.028871333333,0,0,0,0,0,0,0,0,,None,176.036147800213,0,0,1320453.4,1413829.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268832.6,0,0
175.032464,0,0,0,0,0,0,0,0,,None,176.03974046688,0,0,0,0,0,1167771.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175.040081166667,10,8,3,0,0,0,0,0,CHO,Lignin,176.047357633547,-0.0767432513763435,1,0,0,0,0,0,0,0,0,0,0,1159212.3,0,1629103.3,1619115.4,0,0,1838922,1619442.5,1810166,0,0,0,0,0,0
175.0612001,7,12,5,0,0,0,0,0,CHO,Carb,176.06847656688,-0.0174430997730458,1,0,0,0,0,0,1936648.4,0,0,1147077.8,0,1434805.8,1141608.6,1748024.9,1237556.8,0,0,1802066.8,4019068,4118655.3,6656392,0,0,0,0,0
175.079816,8,16,2,0,0,1,0,0,CHOS,Lipid,176.08709246688,0.0453237082359877,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193458.1,0,0,0,0,0,0,0,0,0,0
175.097587,8,16,4,0,0,0,0,0,CHO,Protein,176.10486346688,-0.0253535303054131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3612812.3,3960207.3,6567832.5,0,0,0,0,0
175.285886,0,0,0,0,0,0,0,0,,None,176.29316246688,0,0,0,0,0,0,1123538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175.412461,0,0,0,0,0,0,0,0,,None,176.41973746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1110557.3
175.417651,0,0,0,0,0,0,0,0,,None,176.42492746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1276633.6,0,0,0,0,0,0,0,0,0,0,0,0
175.423641,0,0,0,0,0,0,0,0,,None,176.43091746688,0,0,0,0,0,0,1147151.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175.49534,0,0,0,0,0,0,0,0,,None,176.50261646688,0,0,0,0,0,0,0,0,0,0,0,0,0,1176008,0,0,0,0,0,0,0,0,0,0,0,0,0
175.564113,0,0,0,0,0,0,0,0,,None,176.57138946688,0,0,0,0,0,0,1106893.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175.57988,0,0,0,0,0,0,0,0,,None,176.58715646688,0,0,0,0,0,0,1134100.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175.850449,0,0,0,0,0,0,0,0,,None,176.85772546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129171.8,0,0
175.898703,0,0,0,0,0,0,0,0,,None,176.90597946688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1191598
175.946508,0,0,0,0,0,0,0,0,,None,176.95378446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1951165.1,0,0,0,0,0,0,0,0
175.953901,0,0,0,0,0,0,0,0,,None,176.96117746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145958.8,0
176.011548,0,0,0,0,0,0,0,0,,None,177.01882446688,0,0,0,0,0,0,0,0,1137125.5,0,1151522.9,0,1349724.1,0,1407328.8,0,0,0,0,0,0,0,0,0,0,0,0
176.040266,0,0,0,0,0,0,0,0,,None,177.04754246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2108969.5,0,0,1284234.9,0,0,0,0
176.0564565,6,11,5,1,0,0,0,0,CHON,Carb,177.06373296688,-0.0592898377654592,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1464491.6,2011203.3,0,0,0,0,0
176.100737,0,0,0,0,0,0,0,0,,None,177.10801346688,0,0,0,0,0,0,0,0,0,0,0,0,0,1108269.9,0,0,0,0,0,0,0,0,0,0,0,0,0
176.111188,0,0,0,0,0,0,0,0,,None,177.11846446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1212994.8,0,0,0,0,0,0
176.132826,0,0,0,0,0,0,0,0,,None,177.14010246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154325.8,0,0,0,0,0,0,0,0,0,0,0,0
176.209639,0,0,0,0,0,0,0,0,,None,177.21691546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159532.1,0,0,0,0,0,0
176.221439,0,0,0,0,0,0,0,0,,None,177.22871546688,0,0,0,1120716.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176.278161,0,0,0,0,0,0,0,0,,None,177.28543746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1208108.4,0,0,0,0
176.379319,0,0,0,0,0,0,0,0,,None,177.38659546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1129084.8,0,0
176.412007,0,0,0,0,0,0,0,0,,None,177.41928346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1202678.1,0,0,0,0,0,0,0,0
176.54067,0,0,0,0,0,0,0,0,,None,177.54794646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1135448.4,0
176.568355,0,0,0,0,0,0,0,0,,None,177.57563146688,0,0,0,0,0,1111500.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176.637125,0,0,0,0,0,0,0,0,,None,177.64440146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1201519.4,0,0,0,0,0,0,0,0,0,0,0,0
176.642291,0,0,0,0,0,0,0,0,,None,177.64956746688,0,0,0,1257086.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176.7937,0,0,0,0,0,0,0,0,,None,177.80097646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126922.9,0,0,0,0,0,0,0,0
176.822759,0,0,0,0,0,0,0,0,,None,177.83003546688,0,0,0,0,0,0,0,0,0,0,0,1151049.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176.828741,0,0,0,0,0,0,0,0,,None,177.83601746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127788.4,0,0,0,0,0,0
176.9062985,0,0,0,0,0,0,0,0,,None,177.91357496688,0,0,2171161.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265041
176.92923,0,0,0,0,0,0,0,0,,None,177.93650646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1115497.9,0,0
176.935979,0,0,0,0,0,0,0,0,,None,177.94325546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4559681.5,0,0,0,0,0,0,0,0
176.9438,0,0,0,0,0,0,0,0,,None,177.95107646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1882820.8,0,0,0,0,0,0,0,0
176.9487335,0,0,0,0,0,0,0,0,,None,177.95600996688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1329532.8,1234466.3
176.9613365,0,0,0,0,0,0,0,0,,None,177.96861296688,0,0,1430703.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180406.3,0,0,0
176.97574775,0,0,0,0,0,0,0,0,,None,177.98302421688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1327036.1,1728957.6,2531079.5,1879725.3
176.983727,0,0,0,0,0,0,0,0,,None,177.99100346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344193,0,0
176.9932094,0,0,0,0,0,0,0,0,,None,178.00048586688,0,0,1142268.5,2304528.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2899139.3,0,2008974.5,4666420.5
177.00814325,0,0,0,0,0,0,0,0,,None,178.01541971688,0,0,4311874.5,1276566.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1304905.3,2825163.5,0,0
177.019348571429,9,6,4,0,0,0,0,0,CHO,ConHC,178.026625038309,-0.0918812482978467,1,0,0,1405874.3,1614799.8,0,1512242.8,1433086.6,1625573.3,0,1622557.8,2514315.5,0,2204177.5,3348347.8,1547474.6,1127165.6,1749729.6,2379975.8,3797434,0,0,0,0,0,0
177.0252165,0,0,0,0,0,0,0,0,,None,178.03249296688,0,0,0,2137885.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1589840.3,0,0,0
177.040474555556,6,10,6,0,0,0,0,0,CHO,Carb,178.047751022436,-0.0728390866400415,1,0,0,2556475,3965272.8,1806665.3,1854779,2690183,3304046,2321298.5,2672294.8,2914196.3,2737848.5,3880218.3,2346372.3,0,1915782,2708329.8,9460433,9367490,9541866,3623838,0,0,0,0
177.055721083333,10,10,3,0,0,0,0,0,CHO,Lignin,178.062997550213,-0.0188860875498144,1,0,0,0,1254495.3,0,1344705.1,1183629,1309300.5,1116440.8,0,1133722.6,0,1395744.8,1225866.6,0,0,1306351.5,1461847,1552456.6,1489904.3,0,0,0,0,0
177.076832333333,7,14,5,0,0,0,0,0,CHO,Carb,178.084108800213,0.0828804253093015,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1249887.8,1199633.1,1551353.1,0,0,0,0,0
177.0921105,11,14,2,0,0,0,0,0,CHO,Lignin,178.09938696688,-0.040838321553079,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1133501.4,1229606,1213015.4,1810175.5,0,0,0,0,0
177.17878,0,0,0,0,0,0,0,0,,None,178.18605646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130876.9,0,0,0,0,0,0,0,0,0
177.286552,0,0,0,0,0,0,0,0,,None,178.29382846688,0,0,0,0,0,0,0,0,0,0,0,1197711.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177.363388,0,0,0,0,0,0,0,0,,None,178.37066446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1130248.9
177.370306,0,0,0,0,0,0,0,0,,None,178.37758246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1260635.3,0,0,0
177.497973,0,0,0,0,0,0,0,0,,None,178.50524946688,0,0,0,0,0,0,0,0,0,0,0,0,1153938.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177.878754,0,0,0,0,0,0,0,0,,None,178.88603046688,0,0,0,0,0,0,0,0,1186799.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177.890142,0,0,0,0,0,0,0,0,,None,178.89741846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139942.6,0,0,0,0
178.003256,0,0,0,0,0,0,0,0,,None,179.01053246688,0,0,0,0,2840001.3,1596012.4,1914965.1,2619438,2025342.9,1926777.3,2035991,1460153.8,2040991.3,0,1810982.1,1704582.1,1403982.5,1769980.8,1125968.5,0,0,0,1493009.4,0,1256425.1,0,0
178.006115,0,0,0,0,0,0,0,0,,None,179.01339146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1247951.6,0,0,0,0,0,0,0,0,0,0
178.008488,0,0,0,0,0,0,0,0,,None,179.01576446688,0,0,0,0,1225603.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178.092323,0,0,0,0,0,0,0,0,,None,179.09959946688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2271586,0,0,0,0,0,0
178.135219,0,0,0,0,0,0,0,0,,None,179.14249546688,0,0,0,1265756.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178.224731,0,0,0,0,0,0,0,0,,None,179.23200746688,0,0,0,0,1218776.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178.238116,0,0,0,0,0,0,0,0,,None,179.24539246688,0,0,0,0,0,0,0,0,0,0,0,0,1155613,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178.318666,0,0,0,0,0,0,0,0,,None,179.32594246688,0,0,0,0,0,1226733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178.40894,0,0,0,0,0,0,0,0,,None,179.41621646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1175637.6,0,0,0,0,0,0,0,0,0
178.554323,0,0,0,0,0,0,0,0,,None,179.56159946688,0,0,0,0,0,0,0,0,0,0,0,0,1141241.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178.5886,0,0,0,0,0,0,0,0,,None,179.59587646688,0,0,0,0,0,0,0,0,0,0,0,0,1156295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178.62779,0,0,0,0,0,0,0,0,,None,179.63506646688,0,0,0,0,0,0,0,0,0,0,0,0,1134806.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178.628246,0,0,0,0,0,0,0,0,,None,179.63552246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195120.8,0,0,0,0,0
178.639704,0,0,0,0,0,0,0,0,,None,179.64698046688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148212.4
178.689983,0,0,0,0,0,0,0,0,,None,179.69725946688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1131034.4,0,0,0
178.776361,0,0,0,0,0,0,0,0,,None,179.78363746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1215147.9,0,0,0,0,0,0,0,0,0,0
178.9550952,0,0,0,0,0,0,0,0,,None,179.96237166688,0,0,6772263,19237656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9884349,2878947.8,0,6197545
178.963162,0,0,0,0,0,0,0,0,,None,179.97043846688,0,0,0,0,0,1163438.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178.9694325,0,0,0,0,0,0,0,0,,None,179.97670896688,0,0,2247468.3,3260446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2507202.5,2800873.3,1362428.9,2271278
178.974635,0,0,0,0,0,0,0,0,,None,179.98191146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139128.6,0,0,0,0,0,0,0,0,0,0,0
178.998608,8,4,5,0,0,0,0,0,CHO,ConHC,180.00588446688,-0.0623756274950321,1,0,0,0,0,0,0,0,0,0,0,1400357.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178.99962345,0,0,0,0,0,0,0,0,,None,180.00689991688,0,0,0,0,4316740,3806844.5,3900382.3,4581274,3388276.3,4705663,2872216.5,3584970.3,4360870,2010558.1,3321645.5,3009410,1956284.1,3291758.5,2983728.8,1181276.6,0,0,3158143.3,1412685.5,2258165,1459079.6,0
179.0198005,0,0,0,0,0,0,0,0,,None,180.02707696688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1243765.3,0,0,0,0,0,0,0,1168006.5,0,0,0,0
179.029753,0,0,0,0,0,0,0,0,,None,180.03702946688,0,0,0,0,0,0,0,0,1157503.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179.03499805,9,8,4,0,0,0,0,0,CHO,Lignin,180.04227451688,-0.0875998709419114,1,1158211.6,0,1912401.6,1971466.3,2594796,1708198.6,1588737.3,1848076.5,1888677.9,1908184.3,3199155.5,2018123.5,4447547,4678031,1467976.8,2754171.3,3664957,10580458,4596932.5,5655567.5,2823820,0,0,0,0
179.052271,0,0,0,0,0,0,0,0,,None,180.05954746688,0,0,0,0,0,2038929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179.0541368,0,0,0,0,0,0,0,0,,None,180.06141326688,0,0,0,0,0,2939793.8,0,0,0,0,1165741.1,0,0,0,0,0,0,0,0,0,1165003.4,2389014.8,0,0,1671050,0,0
179.05612573913,6,12,6,0,0,0,0,0,CHO,Carb,180.06340220601,-0.0782402769830833,1,2166603.3,0,9643610,95456144,20903924,13074350,25357960,18740628,20723630,11816161,7854779.5,12266195,17425732,4473751,1410000.3,7377795,9173828,17752562,18899660,69004312,9511316,11334370,27659274,1232604,0
179.0579685,0,0,0,0,0,0,0,0,,None,180.06524496688,0,0,0,0,0,1601555.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1144984.3,0,0,0,0,0
179.069955,0,0,0,0,0,0,0,0,,None,180.07723146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126472.4,0,0,0,0,0,0,0,0,0,0,0,0
179.0713786875,10,12,3,0,0,0,0,0,CHO,Lignin,180.07865515438,-0.06054509917291,1,0,0,1288031.4,1614616.5,0,1131571.5,1449870.5,1311386.4,1398963.6,1533414.5,4745409.5,3419097.3,5516105,2878108.5,0,1182152.5,3457865.3,5221880,3473617.8,4696605.5,0,0,0,0,0
179.100130666667,0,0,0,0,0,0,0,0,,None,180.107407133547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1803138.9,2491100.3,1321512.5,0,0,0,0,0
179.158631,0,0,0,0,0,0,0,0,,None,180.16590746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168473,0,0,0,0,0,0,0
179.259717,0,0,0,0,0,0,0,0,,None,180.26699346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161752.4,0,0,0,0,0,0,0,0,0,0
179.263561,0,0,0,0,0,0,0,0,,None,180.27083746688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114407.1,0,0,0,0,0
179.427652,0,0,0,0,0,0,0,0,,None,180.43492846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1139680,0
179.445478,0,0,0,0,0,0,0,0,,None,180.45275446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1114969.9
179.47676,0,0,0,0,0,0,0,0,,None,180.48403646688,0,0,0,0,0,0,0,0,0,0,1149771.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179.524756,0,0,0,0,0,0,0,0,,None,180.53203246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1116130.1,0,0,0,0,0,0,0,0,0,0,0
179.636772,0,0,0,0,0,0,0,0,,None,180.64404846688,0,0,0,0,0,0,0,0,0,0,1132102.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179.637384,0,0,0,0,0,0,0,0,,None,180.64466046688,0,0,0,0,0,0,0,0,0,0,0,0,0,1160363.1,0,0,0,0,0,0,0,0,0,0,0,0,0
179.675337,0,0,0,0,0,0,0,0,,None,180.68261346688,0,0,0,0,0,0,0,0,0,1215228.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179.700807,0,0,0,0,0,0,0,0,,None,180.70808346688,0,0,0,1168429.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179.795164,0,0,0,0,0,0,0,0,,None,180.80244046688,0,0,0,0,1135724.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179.831876,0,0,0,0,0,0,0,0,,None,180.83915246688,0,0,0,0,0,0,0,0,0,0,0,0,0,1149874,0,0,0,0,0,0,0,0,0,0,0,0,0
179.99226,0,0,0,0,0,0,0,0,,None,180.99953646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6329980.5,0,0,0,0,0,0,0,0
180.033575,5,11,4,1,0,1,0,0,CHONS,Other,181.04085146688,0.149523269324812,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1417480.3,0,0,0,0,0
180.038335,8,8,4,0,1,0,0,0,CHO,Lignin,181.04561146688,0.0116883253787323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1186015.1,0,0,0,0,0,0,0
180.059471333333,5,12,6,0,1,0,0,0,CHO,Carb,181.066747800213,-0.0267559527988887,0,0,0,0,6202130,1909742.1,0,2441455.8,1242888.1,1554336.3,0,0,0,1155257.1,0,0,0,0,0,1274546.5,4695954,0,0,1700997.4,0,0
180.064677,0,0,0,0,0,0,0,0,,None,181.07195346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157011.6,0,0,0,0,0
180.066625923077,9,11,3,1,0,0,0,0,CHON,Lignin,181.073902389957,-0.0506166642091292,1,0,0,0,1887892.6,1386352.8,0,1581810.3,1518858.8,0,0,0,1213254.6,1206587.8,0,0,1311206,2579604.5,26815338,6149173,28816788,0,1876556.5,6254984,0,0
180.107958,0,0,0,0,0,0,0,0,,None,181.11523446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2497603.3,0,0,0,0,0,0
180.108067,0,0,0,0,0,0,0,0,,None,181.11534346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1272643.6,0,0,0,0,0
180.115519,0,0,0,0,0,0,0,0,,None,181.12279546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1244317.6,0,0,0
180.143046,0,0,0,0,0,0,0,0,,None,181.15032246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155653.1,0,0,0,0,0,0,0
180.19992,0,0,0,0,0,0,0,0,,None,181.20719646688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1161699.1,0,0,0,0,0,0
180.299925,0,0,0,0,0,0,0,0,,None,181.30720146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126908.4,0,0,0,0,0,0,0,0,0,0
180.428135,0,0,0,0,0,0,0,0,,None,181.43541146688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1240520.3,0,0,0,0,0,0,0,0
180.674126,0,0,0,0,0,0,0,0,,None,181.68140246688,0,0,0,0,0,1138867.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180.716498,0,0,0,0,0,0,0,0,,None,181.72377446688,0,0,0,0,0,0,0,0,0,0,0,1123989.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180.753799,0,0,0,0,0,0,0,0,,None,181.76107546688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1178990.3,0,0,0,0,0,0,0,0
180.764501,0,0,0,0,0,0,0,0,,None,181.77177746688,0,0,0,0,0,0,0,0,1130338.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180.857285,0,0,0,0,0,0,0,0,,None,181.86456146688,0,0,0,0,0,0,0,0,0,1185313.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180.880022,0,0,0,0,0,0,0,0,,None,181.88729846688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127802.3,0,0,0,0,0
180.887447,0,0,0,0,0,0,0,0,,None,181.89472346688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189575.3
180.907201,0,0,0,0,0,0,0,0,,None,181.91447746688,0,0,0,0,1146808.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180.943651,0,0,0,0,0,0,0,0,,None,181.95092746688,0,1,1587915.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180.947016,0,0,0,0,0,0,0,0,,None,181.95429246688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1546272.8,0
180.9507574,0,0,0,0,0,0,0,0,,None,181.95803386688,0,0,3727565.5,7720424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5717370,2152390.3,0,3264476
180.958104,0,0,0,0,0,0,0,0,,None,181.96538046688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2006564.4,2108126.3
180.97298,4,7,4,0,0,1,1,0,CHOSP,Carb,181.98025646688,0.0519079386659956,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1335873.4,0,0,0
180.988620666667,0,0,0,0,0,0,0,0,,None,181.995897133547,0,0,0,0,0,0,0,1260212.6,0,0,0,1482424.1,0,0,0,0,0,0,14100919,0,0,0,0,0,0,0,0
180.995991,0,0,0,0,0,0,0,0,,None,182.00326746688,0,0,0,0,0,0,0,0,0,0,0,0,0,1183308.4,0,0,0,0,0,0,0,0,0,0,0,0,0
181.013909,0,0,0,0,0,0,0,0,,None,182.02118546688,0,0,0,0,0,1483374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181.014265684211,8,6,5,0,0,0,0,0,CHO,ConHC,182.021542151091,-0.103548131221864,1,0,0,4266782,3526766.3,4309190.5,3329852.8,3530806.5,3717463.8,3105137.3,2926273.3,4736900,2457234.8,7251468,9473094,2806757,3109410,5310398.5,6711993.5,9798006,5738729.5,3776042.8,0,0,0,0
181.0176335,5,10,5,0,0,1,0,0,CHOS,Carb,182.02490996688,-0.087050612907276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1364666.8,0,1427306.9,0,0,0,0,0
181.025938,0,0,0,0,0,0,0,0,,None,182.03321446688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1119933.6,0,0,0,0,0,0,0
